"ID","Ref","ID_photo","SlopeEmma","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Slope","r2"
"T05_D7_Az3_C4","T05_D7_Az3_C4","IMG_0670",-0.012738706,727,3,"D7_Az3","D7","T05",5,"Warm","Ctrl","Yes","Naive",-0.00710373470769547,0.760587010967145
"T05_D7_Az4_B3","T05_D7_Az4_B3","IMG_0530",-0.0091292,727,2,"D7_Az4","D7","T05",5,"Warm","Ctrl","Yes","Naive",-0.00272495327358315,0.701668073231189
"T05_D7_Az5_C3","T05_D7_Az5_C3","IMG_0722",-0.03132799,715,4,"D7_Az5","D7","T05",5,"Warm","Ctrl","Yes","Naive",-0.0193914994216428,0.859586335844747
"T05_D7_Az6_A2","T05_D7_Az6_A2","IMG_0725",-0.017678769,715,4,"D7_Az6","D7","T05",5,"Warm","Ctrl","Yes","Naive",-0.00600123607617557,0.78788061783507
"T05_D7_Az7","T05_D7_Az7","",-0.005552076,727,2,"D7_Az7","D7","T05",5,"Warm","Ctrl","Yes","Naive",NA,NA
"T05_D7_Az8_D2","T05_D7_Az8_D2","IMG_0373",-0.015489046,715,1,"D7_Az8","D7","T05",5,"Warm","Pred","Yes","Naive",-0.0153910224853053,0.969465541311301
"T05_D7_Az9_B5","T05_D7_Az9_B5","IMG_0344",-0.016345907,715,1,"D7_Az9","D7","T05",5,"Warm","Ctrl","Yes","Naive",-0.0133824927333096,0.900302940772973
"T10_A1_Az1_B1","T10_A1_Az1_B1","IMG_0306",-0.00585692,727,1,"A1_Az1","A1","T10",10,"Ambiant","Ctrl","Yes","None",-0.00323706007441273,0.831527062302649
"T10_A1_Az10_A6","T10_A1_Az10_A6","IMG_9988",-0.013543539,727,8,"A1_Az10","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00717790689802044,0.609022079490858
"T10_A1_Az11_A3","T10_A1_Az11_A3","IMG_0222",-0.004343006,715,1,"A1_Az11","A1","T10",10,"Ambiant","Ctrl","Yes","None",0.00135426698649433,0.228380429430731
"T10_A1_Az12_A6","T10_A1_Az12_A6","IMG_4522",-0.007756325,715,2,"A1_Az12","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00700542450087733,0.886286367016861
"T10_A1_Az13_D4","T10_A1_Az13_D4","IMG_6429",-0.014501212,727,4,"A1_Az13","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00583374954281225,0.630281139921274
"T10_A1_Az14_A2","T10_A1_Az14_A2","IMG_4639",-0.013942879,727,2,"A1_Az14","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0135242774434849,0.964350064923739
"T10_A1_Az15_D4","T10_A1_Az15_D4","IMG_4757",-0.019680657,727,3,"A1_Az15","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00844413399658404,0.545684435385259
"T10_A1_Az16_C5","T10_A1_Az16_C5","IMG_0211",-0.004058921,715,1,"A1_Az16","A1","T10",10,"Ambiant","Ctrl","Yes","None",-0.00431631897367069,0.81446136764246
"T10_A1_Az17_C2","T10_A1_Az17_C2","IMG_0041",-0.01451599,727,8,"A1_Az17","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0119170845467832,0.886485577567429
"T10_A1_Az18_B2","T10_A1_Az18_B2","IMG_8463",-0.006741155,715,7,"A1_Az18","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0030168579188051,0.77191966750065
"T10_A1_Az19_C5","T10_A1_Az19_C5","IMG_6549",-0.019250904,727,4,"A1_Az19","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0183191548864611,0.992499952665887
"T10_A1_Az2_B4","T10_A1_Az2_B4","IMG_8509",-0.007945112,727,7,"A1_Az2","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00266374020974282,0.356615722107016
"T10_A1_Az20_A6","T10_A1_Az20_A6","IMG_8336",-0.003839033,727,5,"A1_Az20","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00487467124718885,0.370261889654341
"T10_A1_Az3_A5","T10_A1_Az3_A5","IMG_6412",-0.005969841,727,4,"A1_Az3","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0062513560653182,0.939491065996622
"T10_A1_Az4_D4","T10_A1_Az4_D4","IMG_8300",-0.007008447,715,5,"A1_Az4","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0101062710238241,0.621267402421469
"T10_A1_Az5_B2","T10_A1_Az5_B2","IMG_6384",-0.008626746,715,4,"A1_Az5","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00933003958556,0.537726267911535
"T10_A1_Az6_A4","T10_A1_Az6_A4","IMG_9942",-0.013325335,715,8,"A1_Az6","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00542296798778804,0.800856608632713
"T10_A1_Az7_A6","T10_A1_Az7_A6","IMG_4664",-0.011915401,715,3,"A1_Az7","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0120347176653057,0.954097584119047
"T10_A1_Az8_C1","T10_A1_Az8_C1","IMG_6589",-0.008842342,727,5,"A1_Az8","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00472611207888266,0.659810114294838
"T10_A1_Az9_B4","T10_A1_Az9_B4","IMG_6488",-0.007606092,715,4,"A1_Az9","A1","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00752454002749037,0.972382699669106
"T10_B1_Az1_C6","T10_B1_Az1_C6","IMG_4670",0.001692625,715,3,"B1_Az1","B1","T10",10,"Warm","Ctrl","Yes","Naive",NA,NA
"T10_B1_Az10_C6","T10_B1_Az10_C6","IMG_0202",-0.005758976,715,8,"B1_Az10","B1","T10",10,"Warm","Ctrl","Yes","None",NA,NA
"T10_B1_Az11_A2","T10_B1_Az11_A2","IMG_0031",-0.026646905,727,8,"B1_Az11","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.024990580966376,0.98563692664606
"T10_B1_Az12_A3","T10_B1_Az12_A3","IMG_6568",-0.006936009,727,5,"B1_Az12","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00199855719030228,0.449593361551223
"T10_B1_Az13_B2","T10_B1_Az13_B2","IMG_8317",-0.005475161,715,5,"B1_Az13","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00147299106328647,0.279919280276949
"T10_B1_Az14_D1","T10_B1_Az14_D1","IMG_8407",-0.007772457,727,6,"B1_Az14","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.0076953405559762,0.959126667163798
"T10_B1_Az15_B3","T10_B1_Az15_B3","IMG_8382",-0.012570023,727,6,"B1_Az15","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.0120505978156393,0.899248105114419
"T10_B1_Az16_D4","T10_B1_Az16_D4","IMG_4624",-0.00932441,727,2,"B1_Az16","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00520818931129551,0.873396220540775
"T10_B1_Az17_B5","T10_B1_Az17_B5","IMG_6477",-0.007469727,715,5,"B1_Az17","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00757956350801536,0.974228842808054
"T10_B1_Az18_D3","T10_B1_Az18_D3","IMG_6442",-0.013611814,727,4,"B1_Az18","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.0131322251883772,0.959681112893606
"T10_B1_Az19_C4","T10_B1_Az19_C4","IMG_4754",-0.009758931,727,3,"B1_Az19","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00933108245695198,0.960032149437362
"T10_B1_Az2_A4","T10_B1_Az2_A4","IMG_6364",-0.003489628,715,4,"B1_Az2","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00164085703552201,0.596786557151603
"T10_B1_Az20_D1","T10_B1_Az20_D1","IMG_8480",-0.007261757,715,7,"B1_Az20","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00705823220345727,0.933450035339902
"T10_B1_Az3_C2","T10_B1_Az3_C2","IMG_0298",-0.001221595,727,1,"B1_Az3","B1","T10",10,"Warm","Ctrl","Yes","None",0.00126101688722326,0.305513088735756
"T10_B1_Az4_B5","T10_B1_Az4_B5","IMG_8495",-0.005911047,727,7,"B1_Az4","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.000131252709382936,-0.0022664916591979
"T10_B1_Az5_B3","T10_B1_Az5_B3","IMG_4631",-0.007880061,727,2,"B1_Az5","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00266079298492935,0.567287886747133
"T10_B1_Az6_C2","T10_B1_Az6_C2","IMG_8533",-0.008931817,727,7,"B1_Az6","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00857716456241535,0.922289917212239
"T10_B1_Az7_C3","T10_B1_Az7_C3","IMG_8450",-0.007541216,715,7,"B1_Az7","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00476702734217285,0.554959259947907
"T10_B1_Az8_B3","T10_B1_Az8_B3","IMG_4696",-0.004454631,715,3,"B1_Az8","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.0036338923936895,0.636083157263136
"T10_B1_Az9_B1","T10_B1_Az9_B1","IMG_4576",-0.008121915,715,2,"B1_Az9","B1","T10",10,"Warm","Ctrl","Yes","Naive",-0.00221398292879374,0.141568889166826
"T10_B2_Az1_B4","T10_B2_Az1_B4","IMG_0014",-0.01253847,727,8,"B2_Az1","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0119848098760133,0.940099424360975
"T10_B2_Az10_C3","T10_B2_Az10_C3","IMG_6378",-0.007722567,715,4,"B2_Az10","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0074343654604455,0.965285006336245
"T10_B2_Az11_A2","T10_B2_Az11_A2","IMG_8392",-0.009840152,727,6,"B2_Az11","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00942471622775392,0.915259924389102
"T10_B2_Az12_A6","T10_B2_Az12_A6","IMG_4587",-0.009413131,727,2,"B2_Az12","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00883083782966429,0.919364436806167
"T10_B2_Az13_C2","T10_B2_Az13_C2","IMG_6512",-0.00828705,715,5,"B2_Az13","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00249793406417557,0.421015412586512
"T10_B2_Az14_D5","T10_B2_Az14_D5","IMG_8502",-0.018621518,727,7,"B2_Az14","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.018099653176796,0.968359541674022
"T10_B2_Az15_C1","T10_B2_Az15_C1","IMG_4781",-0.007750964,727,3,"B2_Az15","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00531922562699186,0.951181724626743
"T10_B2_Az16_A1","T10_B2_Az16_A1","IMG_4712",-0.001458585,715,3,"B2_Az16","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00570152835196327,0.815053636002723
"T10_B2_Az17_D3","T10_B2_Az17_D3","IMG_6506",-0.012375698,715,5,"B2_Az17","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00977504215627901,0.923104215057239
"T10_B2_Az18_D4","T10_B2_Az18_D4","IMG_0279",-0.005296595,727,1,"B2_Az18","B2","T10",10,"Ambiant","Ctrl","Yes","None",-0.00319421247683066,0.636429078237646
"T10_B2_Az19_B4","T10_B2_Az19_B4","IMG_8296",-0.008701655,715,6,"B2_Az19","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00891584019749158,0.900179462017806
"T10_B2_Az2_A6","T10_B2_Az2_A6","IMG_6529",-0.002550383,727,5,"B2_Az2","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",0.00194485762699865,0.56082365803523
"T10_B2_Az20_A6","T10_B2_Az20_A6","IMG_6402",-0.012405478,727,4,"B2_Az20","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0289550718259114,0.799344221343355
"T10_B2_Az3_C6","T10_B2_Az3_C6","IMG_4732",-0.008303836,727,3,"B2_Az3","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",NA,NA
"T10_B2_Az4_A5","T10_B2_Az4_A5","IMG_8427",-0.008981825,715,7,"B2_Az4","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00845811572511385,0.857166525535768
"T10_B2_Az5_D3","T10_B2_Az5_D3","IMG_0230",-0.004354556,715,1,"B2_Az5","B2","T10",10,"Ambiant","Ctrl","Yes","None",-0.000886305079358595,0.195893351461001
"T10_B2_Az6_D3","T10_B2_Az6_D3","IMG_4563",-0.012136943,715,2,"B2_Az6","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0115326875106112,0.907136196249916
"T10_B2_Az7_D5","T10_B2_Az7_D5","IMG_4609",-0.011131295,727,2,"B2_Az7","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.0108193733458923,0.870417241526501
"T10_B2_Az8_D1","T10_B2_Az8_D1","IMG_9984",-0.001908902,715,8,"B2_Az8","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00402138639006639,0.243244540281672
"T10_B2_Az9_C1","T10_B2_Az9_C1","IMG_8544",-0.011181128,727,7,"B2_Az9","B2","T10",10,"Ambiant","Ctrl","Yes","Naive",-0.00561026654205982,0.204539276725299
"T10_B4_Az1_D3","T10_B4_Az1_D3","IMG_9959",-0.010495213,715,8,"B4_Az1","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0106273528831687,0.949171598962868
"T10_B4_Az10_D2","T10_B4_Az10_D2","IMG_4708",-0.003953915,715,3,"B4_Az10","B4","T10",10,"Ambiant","Pred","Yes","Naive",0.00130468123153835,0.0131992789010267
"T10_B4_Az11_C3","T10_B4_Az11_C3","IMG_0228",-0.004690469,715,1,"B4_Az11","B4","T10",10,"Ambiant","Pred","Yes","None",-0.0026522799591117,0.63143826630361
"T10_B4_Az12_C1","T10_B4_Az12_C1","IMG_0247",-0.002394422,715,1,"B4_Az12","B4","T10",10,"Ambiant","Pred","Yes","None",-8.69753822551664e-05,0.0006240111341137
"T10_B4_Az13_D3","T10_B4_Az13_D3","IMG_8313",-0.009481471,715,6,"B4_Az13","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0093439059542061,0.972960930856706
"T10_B4_Az14_C6","T10_B4_Az14_C6","IMG_8422",-0.011474461,715,7,"B4_Az14","B4","T10",10,"Ambiant","Pred","Yes","Naive",NA,NA
"T10_B4_Az15_C1","T10_B4_Az15_C1","IMG_4718",-0.004310329,715,3,"B4_Az15","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00465555392023347,0.866202534979167
"T10_B4_Az16_D4","T10_B4_Az16_D4","IMG_8371",-0.009927656,727,6,"B4_Az16","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00983897536170764,0.967647897322117
"T10_B4_Az17_D1","T10_B4_Az17_D1","IMG_6524",-0.005122022,715,5,"B4_Az17","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00288648996652238,0.669428490803109
"T10_B4_Az18_B6","T10_B4_Az18_B6","IMG_4592",-0.005730746,727,2,"B4_Az18","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00276363033245611,0.422822698769187
"T10_B4_Az19_A4","T10_B4_Az19_A4","IMG_6555",-0.007476997,727,5,"B4_Az19","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00731799185948274,0.905403016399355
"T10_B4_Az2_A4","T10_B4_Az2_A4","IMG_8436",-0.009856794,715,7,"B4_Az2","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00999658980463732,0.928723614861652
"T10_B4_Az20_B3","T10_B4_Az20_B3","IMG_6375",-0.00639094,715,4,"B4_Az20","B4","T10",10,"Ambiant","Pred","Yes","Naive",6.21364628114598e-05,-0.001788061858921
"T10_B4_Az3_C1","T10_B4_Az3_C1","IMG_0050",-0.013494851,727,8,"B4_Az3","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0115573327965222,0.898941309911869
"T10_B4_Az4_D3","T10_B4_Az4_D3","IMG_0288",-0.002024176,727,1,"B4_Az4","B4","T10",10,"Ambiant","Pred","Yes","None",-0.000904055896422905,0.317308898234346
"T10_B4_Az5_B3","T10_B4_Az5_B3","IMG_4555",-0.016407865,715,2,"B4_Az5","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0156651577847272,0.912723355178674
"T10_B4_Az6_A4","T10_B4_Az6_A4","IMG_6422",-0.011891721,727,4,"B4_Az6","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0108918004601299,0.939433252773409
"T10_B4_Az7_A3","T10_B4_Az7_A3","IMG_8516",-0.018073159,727,7,"B4_Az7","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.0173992018208521,0.909294145436719
"T10_B4_Az8_B5","T10_B4_Az8_B5","IMG_4743",-0.010278099,727,3,"B4_Az8","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00369216493669608,0.296335548173713
"T10_B4_Az9_C5","T10_B4_Az9_C5","IMG_6479",-0.004356832,715,5,"B4_Az9","B4","T10",10,"Ambiant","Pred","Yes","Naive",-0.00652310313444257,0.799258412877494
"T10_B5_Az1_B3","T10_B5_Az1_B3","IMG_8522",-0.010547186,727,7,"B5_Az1","B5","T10",10,"Warm","Pred","Yes","Naive",-0.0104940430624165,0.916112919254801
"T10_B5_Az10_B2","T10_B5_Az10_B2","IMG_9967",-0.010901516,715,8,"B5_Az10","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00502504543489743,0.844599688562245
"T10_B5_Az11_C6","T10_B5_Az11_C6","IMG_6471",-0.016161033,715,5,"B5_Az11","B5","T10",10,"Warm","Pred","Yes","Naive",NA,NA
"T10_B5_Az12_C6","T10_B5_Az12_C6","IMG_4596",-0.00669976,727,2,"B5_Az12","B5","T10",10,"Warm","Pred","Yes","Naive",NA,NA
"T10_B5_Az13_B2","T10_B5_Az13_B2","IMG_6582",-0.00782454,727,5,"B5_Az13","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00303154726648914,0.775400872353068
"T10_B5_Az14_C1","T10_B5_Az14_C1","IMG_6459",-0.011016488,727,4,"B5_Az14","B5","T10",10,"Warm","Pred","Yes","Naive",-0.0103583698089419,0.880214836874132
"T10_B5_Az15_D5","T10_B5_Az15_D5","IMG_4747",-0.007431065,727,3,"B5_Az15","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00710923612030264,0.925819864848044
"T10_B5_Az16_B5","T10_B5_Az16_B5","IMG_4678",-0.016325331,715,3,"B5_Az16","B5","T10",10,"Warm","Pred","Yes","Naive",-0.0137082969399892,0.949294964702223
"T10_B5_Az17_A3","T10_B5_Az17_A3","IMG_0020",-0.010060245,727,8,"B5_Az17","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00188487297595384,0.222680001391009
"T10_B5_Az18_A5","T10_B5_Az18_A5","IMG_0207",-0.005944312,715,1,"B5_Az18","B5","T10",10,"Warm","Pred","Yes","None",-0.00160826667749578,0.372882562159414
"T10_B5_Az19_B4","T10_B5_Az19_B4","IMG_8366",-0.007620986,727,6,"B5_Az19","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00692690691826191,0.712868150621611
"T10_B5_Az2_D2","T10_B5_Az2_D2","IMG_8470",-0.00720243,715,7,"B5_Az2","B5","T10",10,"Warm","Pred","Yes","Naive",0.00351280643762156,0.0466342085075458
"T10_B5_Az20_C2","T10_B5_Az20_C2","IMG_6388",-0.008319906,715,4,"B5_Az20","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00824721902019458,0.918654439759101
"T10_B5_Az3_B3","T10_B5_Az3_B3","IMG_0284",-0.00580388,727,1,"B5_Az3","B5","T10",10,"Warm","Pred","Yes","None",-0.0022132159648984,0.664182318744851
"T10_B5_Az4_A3","T10_B5_Az4_A3","IMG_4758",-0.010253226,727,3,"B5_Az4","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00816180868282668,0.90688092871056
"T10_B5_Az5_D5","T10_B5_Az5_D5","IMG_4534",-0.016395575,715,2,"B5_Az5","B5","T10",10,"Warm","Pred","Yes","Naive",-0.0161390406164308,0.922651602904749
"T10_B5_Az6_C2","T10_B5_Az6_C2","IMG_4570",-0.018637626,715,2,"B5_Az6","B5","T10",10,"Warm","Pred","Yes","Naive",-0.0185653287482286,0.964683603940739
"T10_B5_Az7_C4","T10_B5_Az7_C4","IMG_6561",-0.005915403,727,5,"B5_Az7","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00381518337419074,0.541715156478603
"T10_B5_Az8_D5","T10_B5_Az8_D5","IMG_0009",-0.009348131,727,8,"B5_Az8","B5","T10",10,"Warm","Pred","Yes","Naive",-0.00478015196942728,0.470511334864152
"T10_B5_Az9_B5","T10_B5_Az9_B5","IMG_8284",-0.010317261,715,6,"B5_Az9","B5","T10",10,"Warm","Pred","Yes","Naive",-0.010123755817991,0.961895589767874
"T10_B6_Az1_D6","T10_B6_Az1_D6","IMG_0258",-0.002523813,727,1,"B6_Az1","B6","T10",10,"Ambiant","Pred","Yes","None",NA,NA
"T10_B6_Az10_A5","T10_B6_Az10_A5","IMG_8348",-0.004489259,727,6,"B6_Az10","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00433239066621574,0.851196476534794
"T10_B6_Az11_B3","T10_B6_Az11_B3","IMG_6498",-0.005505102,715,5,"B6_Az11","B6","T10",10,"Ambiant","Pred","Yes","Naive",6.24972429582612e-05,-0.00231556654457554
"T10_B6_Az12_C5","T10_B6_Az12_C5","IMG_6415",-0.010720455,727,4,"B6_Az12","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00937224805622099,0.944151179974129
"T10_B6_Az13_B2","T10_B6_Az13_B2","IMG_4772",-0.009166089,727,3,"B6_Az13","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00420844153974684,0.512860623409535
"T10_B6_Az14_C4","T10_B6_Az14_C4","IMG_9949",-0.006923866,715,8,"B6_Az14","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00680144719085176,0.392034268630448
"T10_B6_Az15_B5","T10_B6_Az15_B5","IMG_4601",-0.006439884,727,2,"B6_Az15","B6","T10",10,"Ambiant","Pred","Yes","Experienced",-0.00677462975021506,0.896689979897704
"T10_B6_Az16_A6","T10_B6_Az16_A6","IMG_6343",-0.008426844,715,4,"B6_Az16","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00843728034001702,0.704255032755228
"T10_B6_Az17_D1","T10_B6_Az17_D1","IMG_4659",-0.008486339,727,2,"B6_Az17","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00339196160538205,0.336173628125834
"T10_B6_Az18_A6","T10_B6_Az18_A6","IMG_0198",-0.003022423,715,1,"B6_Az18","B6","T10",10,"Ambiant","Pred","Yes","None",-0.00868922949580292,0.483598411315865
"T10_B6_Az19_A5","T10_B6_Az19_A5","IMG_4675",-0.004973983,715,3,"B6_Az19","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00429517319738675,0.897752444601476
"T10_B6_Az2_C2","T10_B6_Az2_C2","IMG_8467",-0.009274154,715,7,"B6_Az2","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00928187447583499,0.956109674076606
"T10_B6_Az20_B4","T10_B6_Az20_B4","IMG_4751",-0.004829791,727,3,"B6_Az20","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00158718462755794,0.626195123632205
"T10_B6_Az3_B5","T10_B6_Az3_B5","IMG_0004",-0.016435788,727,8,"B6_Az3","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.0114021685627982,0.486059222524648
"T10_B6_Az4_B5","T10_B6_Az4_B5","IMG_9936",-0.008464151,715,8,"B6_Az4","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00370263347980998,0.404294435842652
"T10_B6_Az5_B2","T10_B6_Az5_B2","IMG_8529",-0.031317221,727,7,"B6_Az5","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.0333582823615156,0.943424676998632
"T10_B6_Az6_A2","T10_B6_Az6_A2","IMG_6577",-0.014385156,727,5,"B6_Az6","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.0112644902349423,0.85498273459353
"T10_B6_Az7_C4","T10_B6_Az7_C4","IMG_4544",-0.010398053,715,2,"B6_Az7","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00956508504633527,0.668268495846075
"T10_B6_Az8_D3","T10_B6_Az8_D3","IMG_8389",-0.003664847,727,6,"B6_Az8","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.00410674756993244,0.333224270451643
"T10_B6_Az9_D5","T10_B6_Az9_D5","IMG_8293",-0.017819491,715,6,"B6_Az9","B6","T10",10,"Ambiant","Pred","Yes","Naive",-0.0165965123543315,0.886801062586403
"T10_B7_Az1_C5","T10_B7_Az1_C5","IMG_8498",-0.009894037,727,7,"B7_Az1","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0103310038456831,0.918004068077958
"T10_B7_Az10_B6","T10_B7_Az10_B6","IMG_6406",-0.013974339,727,4,"B7_Az10","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0156181986877446,0.956227879665627
"T10_B7_Az11_D4","T10_B7_Az11_D4","IMG_8444",-0.025910526,715,7,"B7_Az11","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0178840235697619,0.294523546241282
"T10_B7_Az12_A5","T10_B7_Az12_A5","IMG_9932",-0.004948727,715,8,"B7_Az12","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00185676076112635,0.172811173955762
"T10_B7_Az13_B5","T10_B7_Az13_B5","IMG_0209",-0.007560181,715,1,"B7_Az13","B7","T10",10,"Warm","Pred","Yes","None",-0.00625709346730847,0.937976147705622
"T10_B7_Az14_A5","T10_B7_Az14_A5","IMG_4598",-0.014350032,727,2,"B7_Az14","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00752121625849421,0.832032758877997
"T10_B7_Az16_B2","T10_B7_Az16_B2","IMG_0035",-0.017019097,727,8,"B7_Az16","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00764513939635452,0.697212598197661
"T10_B7_Az17_D5","T10_B7_Az17_D5","IMG_6553",-0.039238071,727,5,"B7_Az17","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0348998461796942,0.971177836748929
"T10_B7_Az18_D3","T10_B7_Az18_D3","IMG_6382",-0.018354669,715,4,"B7_Az18","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0168167115154604,0.974111349525324
"T10_B7_Az19_B6","T10_B7_Az19_B6","IMG_4527",-0.014084726,715,2,"B7_Az19","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0143109516350229,0.955308032551212
"T10_B7_Az2_A3","T10_B7_Az2_A3","IMG_8379",-0.008144789,727,6,"B7_Az2","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00810875498719308,0.935079840390894
"T10_B7_Az20_A6","T10_B7_Az20_A6","IMG_4725",-0.008781839,727,3,"B7_Az20","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00756911492830534,0.945861197155302
"T10_B7_Az3_C1","T10_B7_Az3_C1","IMG_6522",-0.005250601,715,5,"B7_Az3","B7","T10",10,"Warm","Pred","Yes","Naive",-0.00176353021316669,0.0915120725451988
"T10_B7_Az4_D6","T10_B7_Az4_D6","IMG_8344",-0.011201107,727,6,"B7_Az4","B7","T10",10,"Warm","Pred","Yes","Naive",NA,NA
"T10_B7_Az5_C4","T10_B7_Az5_C4","IMG_4620",-0.011132316,727,2,"B7_Az5","B7","T10",10,"Warm","Pred","Yes","Naive",-0.01073733004833,0.913744688865319
"T10_B7_Az6_A2","T10_B7_Az6_A2","IMG_4702",-0.012637017,715,3,"B7_Az6","B7","T10",10,"Warm","Pred","Yes","Naive",-0.0127890999266695,0.993365293978951
