"N_bac","Day","Temperature_moy","Tpop"
"A1",2020-07-27,21.4577430694444,"Ambient"
"A1",2020-07-28,17.23440959375,"Ambient"
"A1",2020-07-29,16.9274653680556,"Ambient"
"A1",2020-07-30,18.4938194409722,"Ambient"
"A1",2020-07-31,19.2492708333333,"Ambient"
"A1",2020-08-01,17.0503472743056,"Ambient"
"A1",2020-08-02,16.8683680590278,"Ambient"
"A1",2020-08-03,17.0203471840278,"Ambient"
"A1",2020-08-04,17.0446179861111,"Ambient"
"A1",2020-08-05,17.1328472361111,"Ambient"
"A1",2020-08-06,17.7862847569444,"Ambient"
"A1",2020-08-07,18.51920134375,"Ambient"
"A1",2020-08-08,18.6748610902778,"Ambient"
"A1",2020-08-09,17.6357986076389,"Ambient"
"A1",2020-08-10,17.2189236006944,"Ambient"
"A1",2020-08-11,17.3973264479167,"Ambient"
"A1",2020-08-12,17.74628465625,"Ambient"
"A1",2020-08-13,16.8588542534722,"Ambient"
"A1",2020-08-14,17.2486458854167,"Ambient"
"A1",2020-08-15,17.5451736979167,"Ambient"
"A1",2020-08-16,16.8448262951389,"Ambient"
"A1",2020-08-17,16.8440971631944,"Ambient"
"A1",2020-08-18,17.1162499895833,"Ambient"
"A1",2020-08-19,18.2825001111111,"Ambient"
"A1",2020-08-20,18.5687847152778,"Ambient"
"A1",2020-08-21,18.2395833159722,"Ambient"
"A1",2020-08-22,17.0368054895833,"Ambient"
"A1",2020-08-23,17.2758680798611,"Ambient"
"A1",2020-08-24,17.4441665902778,"Ambient"
"A1",2020-08-25,17.7671181215278,"Ambient"
"A1",2020-08-26,17.7223958159722,"Ambient"
"A1",2020-08-27,17.8929166388889,"Ambient"
"A1",2020-08-28,16.5936805208333,"Ambient"
"A1",2020-08-29,15.8318403402778,"Ambient"
"A1",2020-08-30,15.2539236388889,"Ambient"
"A1",2020-08-31,15.9169792083333,"Ambient"
"A1",2020-09-01,15.9585068854167,"Ambient"
"A1",2020-09-02,17.0542707465278,"Ambient"
"A1",2020-09-03,16.1727777777778,"Ambient"
"A1",2020-09-04,16.8945139131944,"Ambient"
"A1",2020-09-05,16.9671181145833,"Ambient"
"A1",2020-09-06,17.0505557048611,"Ambient"
"A1",2020-09-07,16.5610069409722,"Ambient"
"A1",2020-09-08,16.00791659375,"Ambient"
"A1",2020-09-09,16.5396874479167,"Ambient"
"A1",2020-09-10,17.1214584444444,"Ambient"
"A1",2020-09-11,17.2923264236111,"Ambient"
"A1",2020-09-12,17.2415625833333,"Ambient"
"A1",2020-09-13,17.3777778194444,"Ambient"
"A1",2020-09-14,17.6085417222222,"Ambient"
"A1",2020-09-15,17.0560069861111,"Ambient"
"A1",2020-09-16,17.3891318715278,"Ambient"
"A1",2020-09-17,17.4021527708333,"Ambient"
"A1",2020-09-18,16.83805565625,"Ambient"
"A1",2020-09-19,17.0293055659722,"Ambient"
"A1",2020-09-20,17.1811458368056,"Ambient"
"A1",2020-09-21,17.0887501180556,"Ambient"
"A1",2020-09-22,16.9263542222222,"Ambient"
"A1",2020-09-23,16.3029166909722,"Ambient"
"A1",2020-09-24,17.0030557152778,"Ambient"
"A1",2020-09-25,13.8034027708333,"Ambient"
"A1",2020-09-26,11.400625,"Ambient"
"A1",2020-09-27,10.8644444444444,"Ambient"
"A1",2020-09-28,12.1020486111111,"Ambient"
"A1",2020-09-29,15.2379860555556,"Ambient"
"A1",2020-09-30,15.3160416215278,"Ambient"
"A1",2020-10-01,14.8250694444444,"Ambient"
"A1",2020-10-02,12.7780555555556,"Ambient"
"A1",2020-10-03,10.0221875,"Ambient"
"A1",2020-10-04,10.3610763888889,"Ambient"
"A1",2020-10-05,10.9558333333333,"Ambient"
"A1",2020-10-06,12.4880902777778,"Ambient"
"A1",2020-10-07,14.9585069444444,"Ambient"
"A1",2020-10-08,15.5211112291667,"Ambient"
"A1",2020-10-09,15.98881946875,"Ambient"
"A1",2020-10-10,16.20697915625,"Ambient"
"A1",2020-10-11,12.7842361111111,"Ambient"
"A1",2020-10-12,11.8154166666667,"Ambient"
"A1",2020-10-13,11.7866666666667,"Ambient"
"A1",2020-10-14,10.6012152777778,"Ambient"
"A1",2020-10-15,8.94763888888889,"Ambient"
"A1",2020-10-16,8.48291666666667,"Ambient"
"A1",2020-10-17,9.88399305555556,"Ambient"
"A1",2020-10-18,9.67020833333333,"Ambient"
"A1",2020-10-19,10.0665625,"Ambient"
"A1",2020-10-20,11.5751736111111,"Ambient"
"A1",2020-10-21,15.3077778506944,"Ambient"
"A1",2020-10-22,15.7232291805556,"Ambient"
"A1",2020-10-23,15.1652083298611,"Ambient"
"A1",2020-10-24,13.3026736111111,"Ambient"
"A1",2020-10-25,11.8921875,"Ambient"
"A1",2020-10-26,10.8310763888889,"Ambient"
"A1",2020-10-27,10.1500694444444,"Ambient"
"A1",2020-10-28,11.5445833333333,"Ambient"
"A1",2020-10-29,12.2752083333333,"Ambient"
"A1",2020-10-30,12.1723958333333,"Ambient"
"A1",2020-10-31,12.0824305555556,"Ambient"
"A1",2020-11-01,12.3538541666667,"Ambient"
"A1",2020-11-02,13.5214236111111,"Ambient"
"A1",2020-11-03,13.5475,"Ambient"
"A1",2020-11-04,10.7952777777778,"Ambient"
"A1",2020-11-05,9.19649305555556,"Ambient"
"A1",2020-11-06,10.8028472222222,"Ambient"
"A1",2020-11-07,12.4124305555556,"Ambient"
"A1",2020-11-08,12.4330208333333,"Ambient"
"A1",2020-11-09,11.3763541666667,"Ambient"
"A1",2020-11-10,11.3123958333333,"Ambient"
"A1",2020-11-11,9.99868055555556,"Ambient"
"A1",2020-11-12,10.2940277777778,"Ambient"
"A1",2020-11-13,10.5327083333333,"Ambient"
"A1",2020-11-14,10.2187152777778,"Ambient"
"A1",2020-11-15,10.3375,"Ambient"
"A1",2020-11-16,11.3604513888889,"Ambient"
"A1",2020-11-17,9.97725694444444,"Ambient"
"A1",2020-11-18,10.3870138888889,"Ambient"
"A1",2020-11-19,10.1169444444444,"Ambient"
"A1",2020-11-20,9.33920138888889,"Ambient"
"A1",2020-11-21,7.06871527777778,"Ambient"
"A1",2020-11-22,5.64121527777778,"Ambient"
"A1",2020-11-23,5.53190972222222,"Ambient"
"A1",2020-11-24,5.61385416666667,"Ambient"
"A1",2020-11-25,5.93979166666667,"Ambient"
"A1",2020-11-26,6.02142361111111,"Ambient"
"A1",2020-11-27,7.1921875,"Ambient"
"A1",2020-11-28,7.10048611111111,"Ambient"
"A1",2020-11-29,7.08972222222222,"Ambient"
"A1",2020-11-30,7.54399305555556,"Ambient"
"A1",2020-12-01,7.12173611111111,"Ambient"
"A1",2020-12-02,5.76045138888889,"Ambient"
"A1",2020-12-03,4.49857638888889,"Ambient"
"A1",2020-12-04,4.58100694444444,"Ambient"
"A1",2020-12-05,3.79899305555556,"Ambient"
"A1",2020-12-06,3.92298611111111,"Ambient"
"A1",2020-12-07,3.86982638888889,"Ambient"
"A1",2020-12-08,4.10590277777778,"Ambient"
"A1",2020-12-09,4.16315972222222,"Ambient"
"A1",2020-12-10,4.29038194444444,"Ambient"
"A1",2020-12-11,5.30461805555556,"Ambient"
"A1",2020-12-12,6.66913194444444,"Ambient"
"A1",2020-12-13,6.19420138888889,"Ambient"
"A1",2020-12-14,7.36614583333333,"Ambient"
"A1",2020-12-15,7.53333333333333,"Ambient"
"A1",2020-12-16,5.66809027777778,"Ambient"
"A1",2020-12-17,4.64909722222222,"Ambient"
"A1",2020-12-18,4.75638888888889,"Ambient"
"A1",2020-12-19,5.28569444444444,"Ambient"
"A1",2020-12-20,6.14645833333333,"Ambient"
"A1",2020-12-21,5.69496527777778,"Ambient"
"A1",2020-12-22,7.49423611111111,"Ambient"
"A1",2020-12-23,8.17965277777778,"Ambient"
"A1",2020-12-24,8.444375,"Ambient"
"A1",2020-12-25,5.69128472222222,"Ambient"
"A1",2020-12-26,3.391875,"Ambient"
"A1",2020-12-27,1.92611111111111,"Ambient"
"A1",2020-12-28,2.50760416666667,"Ambient"
"A1",2020-12-29,2.89506944444444,"Ambient"
"A1",2020-12-30,3.24010416666667,"Ambient"
"A1",2020-12-31,3.42618055555556,"Ambient"
"A1",2021-01-01,4.28829861111111,"Ambient"
"A1",2021-01-02,3.74208333333333,"Ambient"
"A1",2021-01-03,2.68940972222222,"Ambient"
"A1",2021-01-04,2.54128472222222,"Ambient"
"A1",2021-01-05,2.45642361111111,"Ambient"
"A1",2021-01-06,2.03305555555556,"Ambient"
"A1",2021-01-07,0.655347225499443,"Ambient"
"A1",2021-01-08,0.0179432623669611,"Ambient"
"A1",2021-01-09,0,"Ambient"
"A1",2021-01-10,0.134832215976695,"Ambient"
"A1",2021-01-11,0.261709846247354,"Ambient"
"A1",2021-01-12,0.051146497166935,"Ambient"
"A1",2021-01-13,1.72260416981661,"Ambient"
"A1",2021-01-14,4.05798611111111,"Ambient"
"A1",2021-01-15,4.655,"Ambient"
"A1",2021-01-16,4.26392361111111,"Ambient"
"A1",2021-01-17,4.61579861111111,"Ambient"
"A1",2021-01-18,5.28600694444444,"Ambient"
"A1",2021-01-19,4.3321875,"Ambient"
"A1",2021-01-20,4.78486111111111,"Ambient"
"A1",2021-01-21,6.03347222222222,"Ambient"
"A1",2021-01-22,6.17479166666667,"Ambient"
"A1",2021-01-23,5.08416666666667,"Ambient"
"A1",2021-01-24,5.29788194444444,"Ambient"
"A1",2021-01-25,5.46753472222222,"Ambient"
"A1",2021-01-26,5.07552083333333,"Ambient"
"A1",2021-01-27,7.05239583333333,"Ambient"
"A1",2021-01-28,9.4465625,"Ambient"
"A1",2021-01-29,9.43232638888889,"Ambient"
"A1",2021-01-30,8.60732638888889,"Ambient"
"A1",2021-01-31,8.03611111111111,"Ambient"
"A1",2021-02-01,8.54138888888889,"Ambient"
"A1",2021-02-02,9.86520833333333,"Ambient"
"A1",2021-02-03,10.1232986111111,"Ambient"
"A1",2021-02-04,10.4592361111111,"Ambient"
"A1",2021-02-05,10.9826041666667,"Ambient"
"A1",2021-02-06,10.3674652777778,"Ambient"
"A1",2021-02-07,9.28559027777778,"Ambient"
"A1",2021-02-08,7.69201388888889,"Ambient"
"A1",2021-02-09,6.44366533864542,"Ambient"
"A1",2021-02-10,6.04475675675676,"Ambient"
"A1",2021-02-13,8.02330827067669,"Ambient"
"A1",2021-02-14,7.67451388888889,"Ambient"
"A1",2021-02-15,7.5078125,"Ambient"
"A1",2021-02-16,8.35885416666667,"Ambient"
"A1",2021-02-17,9.88331010452962,"Ambient"
"A1",2021-02-18,9.85725694444444,"Ambient"
"A1",2021-02-19,9.57993055555556,"Ambient"
"A1",2021-02-20,9.57131944444444,"Ambient"
"A1",2021-02-21,9.84211805555556,"Ambient"
"A1",2021-02-22,9.81309027777778,"Ambient"
"A1",2021-02-23,9.89208333333333,"Ambient"
"A1",2021-02-24,11.0176041666667,"Ambient"
"A1",2021-02-25,10.8662847222222,"Ambient"
"A1",2021-02-26,10.8493402777778,"Ambient"
"A1",2021-02-27,11.6692708333333,"Ambient"
"A1",2021-02-28,10.8470833333333,"Ambient"
"A1",2021-03-01,9.75996527777778,"Ambient"
"A1",2021-03-02,9.54652777777778,"Ambient"
"A1",2021-03-03,9.58340277777778,"Ambient"
"A1",2021-03-04,10.2876041666667,"Ambient"
"A1",2021-03-05,11.4045833333333,"Ambient"
"A1",2021-03-06,10.2830902777778,"Ambient"
"A1",2021-03-07,8.82527777777778,"Ambient"
"A1",2021-03-08,8.4328125,"Ambient"
"A1",2021-03-09,7.93625,"Ambient"
"A1",2021-03-10,7.37295138888889,"Ambient"
"A1",2021-03-11,10.0339583333333,"Ambient"
"A1",2021-03-12,11.0355208333333,"Ambient"
"A1",2021-03-13,8.92010416666667,"Ambient"
"A1",2021-03-14,8.84138888888889,"Ambient"
"A1",2021-03-15,7.590625,"Ambient"
"A1",2021-03-16,8.50375,"Ambient"
"A1",2021-03-17,9.94034722222222,"Ambient"
"A1",2021-03-18,9.37083333333333,"Ambient"
"A1",2021-03-19,6.87166666666667,"Ambient"
"A1",2021-03-20,5.48409722222222,"Ambient"
"A1",2021-03-21,5.3403125,"Ambient"
"A1",2021-03-22,8.00107638888889,"Ambient"
"A1",2021-03-23,9.24881944444444,"Ambient"
"A1",2021-03-24,10.2266319444444,"Ambient"
"A1",2021-03-25,11.489375,"Ambient"
"A1",2021-03-26,11.454375,"Ambient"
"A1",2021-03-27,11.8176041666667,"Ambient"
"A1",2021-03-28,11.2176041666667,"Ambient"
"A1",2021-03-29,13.2338888784722,"Ambient"
"A1",2021-03-30,14.7775347083333,"Ambient"
"A1",2021-03-31,15.8408333402778,"Ambient"
"A1",2021-04-01,15.9150000451389,"Ambient"
"A1",2021-04-02,15.8093055625,"Ambient"
"A1",2021-04-03,15.2834375,"Ambient"
"A1",2021-04-04,14.1164236180556,"Ambient"
"A1",2021-04-05,13.4307986111111,"Ambient"
"A1",2021-04-06,13.5171875,"Ambient"
"A1",2021-04-07,11.9650347222222,"Ambient"
"A1",2021-04-08,10.9079861111111,"Ambient"
"A1",2021-04-09,11.9317708333333,"Ambient"
"A1",2021-04-10,11.7180208333333,"Ambient"
"A1",2021-04-11,10.6031944444444,"Ambient"
"A1",2021-04-12,10.1410416666667,"Ambient"
"A1",2021-04-13,10.8989930555556,"Ambient"
"A1",2021-04-14,11.0782638888889,"Ambient"
"A1",2021-04-15,11.5571180555556,"Ambient"
"A1",2021-04-16,11.5188888888889,"Ambient"
"A1",2021-04-17,11.0290625,"Ambient"
"A1",2021-04-18,10.7898611111111,"Ambient"
"A1",2021-04-19,11.8843402777778,"Ambient"
"A1",2021-04-20,12.8429861111111,"Ambient"
"A1",2021-04-21,12.7510069444444,"Ambient"
"A1",2021-04-22,13.3834722222222,"Ambient"
"A1",2021-04-23,14.2301736527778,"Ambient"
"A1",2021-04-24,16.00694446875,"Ambient"
"A1",2021-04-25,16.2627083645833,"Ambient"
"A1",2021-04-26,14.7493749965278,"Ambient"
"A1",2021-04-27,13.9047222222222,"Ambient"
"A1",2021-04-28,13.4589583333333,"Ambient"
"A1",2021-04-29,12.2664930555556,"Ambient"
"A1",2021-04-30,11.4097222222222,"Ambient"
"A1",2021-05-01,10.5866319444444,"Ambient"
"A1",2021-05-02,10.6649652777778,"Ambient"
"A1",2021-05-03,11.5954861111111,"Ambient"
"A1",2021-05-04,13.8905209409722,"Ambient"
"A1",2021-05-05,15.83888890625,"Ambient"
"A1",2021-05-06,15.2392360625,"Ambient"
"A1",2021-05-07,16.7456597083333,"Ambient"
"A1",2021-05-08,18.2611111041667,"Ambient"
"A1",2021-05-09,19.303055625,"Ambient"
"A1",2021-05-10,17.8896179756944,"Ambient"
"A1",2021-05-11,15.50034721875,"Ambient"
"A1",2021-05-12,13.4761458333333,"Ambient"
"A1",2021-05-13,13.9922916979167,"Ambient"
"A1",2021-05-14,14.8625694375,"Ambient"
"A1",2021-05-15,15.0243055555556,"Ambient"
"A1",2021-05-16,15.1331597222222,"Ambient"
"A1",2021-05-17,14.9092708159722,"Ambient"
"A1",2021-05-18,15.5542708055556,"Ambient"
"A1",2021-05-19,16.2573263541667,"Ambient"
"A1",2021-05-20,17.7438541770833,"Ambient"
"A1",2021-05-21,17.9035417048611,"Ambient"
"A1",2021-05-22,16.3180208194444,"Ambient"
"A1",2021-05-23,14.0715625,"Ambient"
"A1",2021-05-24,12.7147569444444,"Ambient"
"A1",2021-05-25,11.8504166666667,"Ambient"
"A1",2021-05-26,14.0806250173611,"Ambient"
"A1",2021-05-27,16.7523611527778,"Ambient"
"A1",2021-05-28,18.4467361284722,"Ambient"
"A1",2021-05-29,18.6134376180556,"Ambient"
"A1",2021-05-30,20.3830209444444,"Ambient"
"A1",2021-05-31,20.9590278472222,"Ambient"
"A1",2021-06-01,21.5128472013889,"Ambient"
"A1",2021-06-02,20.1094097326389,"Ambient"
"A1",2021-06-03,20.6716319409722,"Ambient"
"A1",2021-06-04,20.0462500486111,"Ambient"
"A1",2021-06-05,18.8565277222222,"Ambient"
"A1",2021-06-06,20.2107638611111,"Ambient"
"A1",2021-06-07,20.0234722291667,"Ambient"
"A1",2021-06-08,19.1518402708333,"Ambient"
"A1",2021-06-09,19.7161111145833,"Ambient"
"A1",2021-06-10,20.7470138715278,"Ambient"
"A1",2021-06-11,20.1135069409722,"Ambient"
"A1",2021-06-12,19.9630902638889,"Ambient"
"A1",2021-06-13,20.65138878125,"Ambient"
"A1",2021-06-14,20.7090971840278,"Ambient"
"A1",2021-06-15,20.5173263333333,"Ambient"
"A1",2021-06-16,20.5162499791667,"Ambient"
"A1",2021-06-17,19.7198610416667,"Ambient"
"A1",2021-06-18,19.163298625,"Ambient"
"A1",2021-06-19,20.2263541770833,"Ambient"
"A1",2021-06-20,20.0086110694444,"Ambient"
"A1",2021-06-21,19.4046180625,"Ambient"
"A1",2021-06-22,19.0508333715278,"Ambient"
"A1",2021-06-23,17.6772570902778,"Ambient"
"A1",2021-06-24,17.0786458888889,"Ambient"
"A1",2021-06-25,19.2569792881944,"Ambient"
"A1",2021-06-26,20.0443749409722,"Ambient"
"A1",2021-06-27,19.4141666631944,"Ambient"
"A1",2021-06-28,18.4854860972222,"Ambient"
"A1",2021-06-29,18.6236110833333,"Ambient"
"A1",2021-06-30,19.3312152534722,"Ambient"
"A1",2021-07-01,20.0090971840278,"Ambient"
"A1",2021-07-02,20.0501041145833,"Ambient"
"A1",2021-07-03,17.7644792569444,"Ambient"
"A1",2021-07-04,17.426284625,"Ambient"
"A1",2021-07-05,18.0105208125,"Ambient"
"A1",2021-07-06,17.5619445277778,"Ambient"
"A1",2021-07-07,17.4019097395833,"Ambient"
"A1",2021-07-08,16.9711804548611,"Ambient"
"A1",2021-07-09,17.7650000138889,"Ambient"
"A1",2021-07-10,17.0778819965278,"Ambient"
"A1",2021-07-11,17.8557639652778,"Ambient"
"A1",2021-07-12,17.0512499791667,"Ambient"
"A1",2021-07-13,16.1309374791667,"Ambient"
"A1",2021-07-14,16.6321875590278,"Ambient"
"A1",2021-07-15,16.9885071041667,"Ambient"
"A1",2021-07-16,16.5819096770833,"Ambient"
"A1",2021-07-17,17.5845486319444,"Ambient"
"A1",2021-07-18,17.8267708993056,"Ambient"
"A1",2021-07-19,18.165673787234,"Ambient"
"A1",2021-07-20,17.7472570416667,"Ambient"
"A1",2021-07-21,18.0992013472222,"Ambient"
"A1",2021-07-22,18.5112847916667,"Ambient"
"A1",2021-07-23,18.1116319409722,"Ambient"
"A1",2021-07-24,16.9319443645833,"Ambient"
"A1",2021-07-25,16.9402081944444,"Ambient"
"A1",2021-07-26,17.0302778368056,"Ambient"
"A1",2021-07-27,16.8822221319444,"Ambient"
"A1",2021-07-28,17.0524476293706,"Ambient"
"A1",2021-07-29,17.3893402847222,"Ambient"
"A1",2021-07-30,16.8868055902778,"Ambient"
"A1",2021-07-31,16.7808680763889,"Ambient"
"A1",2021-08-01,16.3678819791667,"Ambient"
"A1",2021-08-02,16.7825347013889,"Ambient"
"A1",2021-08-03,16.9672527216117,"Ambient"
"A1",2021-08-04,17.2294445138889,"Ambient"
"A1",2021-08-05,17.3184721944444,"Ambient"
"A1",2021-08-06,17.0377083680556,"Ambient"
"A1",2021-08-07,16.9788194201389,"Ambient"
"A1",2021-08-08,16.6461805729167,"Ambient"
"A1",2021-08-09,16.9976041736111,"Ambient"
"A1",2021-08-10,18.0148611631944,"Ambient"
"A1",2021-08-11,18.3295137951389,"Ambient"
"A1",2021-08-12,18.6596179895833,"Ambient"
"A1",2021-08-13,17.8850347048611,"Ambient"
"A1",2021-08-14,18.2700000555556,"Ambient"
"A1",2021-08-15,17.0537500694444,"Ambient"
"A1",2021-08-16,16.8537151701389,"Ambient"
"A1",2021-08-17,16.9021872916667,"Ambient"
"A1",2021-08-18,16.7833333611111,"Ambient"
"A1",2021-08-19,16.7111457604167,"Ambient"
"A1",2021-08-20,17.5870139131944,"Ambient"
"A1",2021-08-21,17.02215278125,"Ambient"
"A1",2021-08-22,16.72437490625,"Ambient"
"A1",2021-08-23,16.9448262256944,"Ambient"
"A1",2021-08-24,16.8562500486111,"Ambient"
"A1",2021-08-25,17.0647569652778,"Ambient"
"A1",2021-08-26,17.5503819895833,"Ambient"
"A1",2021-08-27,17.3943055277778,"Ambient"
"A1",2021-08-28,16.8648610590278,"Ambient"
"A1",2021-08-29,16.6438195069444,"Ambient"
"A1",2021-08-30,16.5287153680556,"Ambient"
"A1",2021-08-31,17.1022222013889,"Ambient"
"A1",2021-09-01,16.7791667013889,"Ambient"
"A1",2021-09-02,16.75968753125,"Ambient"
"A1",2021-09-03,17.0941318368056,"Ambient"
"A1",2021-09-04,17.3837499756944,"Ambient"
"A1",2021-09-05,17.4467361180556,"Ambient"
"A1",2021-09-13,17.2733714228571,"Ambient"
"A1",2021-09-14,16.92020821875,"Ambient"
"A1",2021-09-15,17.0467706111111,"Ambient"
"A1",2021-09-16,16.9966319583333,"Ambient"
"A1",2021-09-17,17.1919444618056,"Ambient"
"A1",2021-09-18,16.9254166215278,"Ambient"
"A1",2021-09-19,15.9231597604167,"Ambient"
"A1",2021-09-20,16.7225694791667,"Ambient"
"A1",2021-09-21,14.7107291666667,"Ambient"
"A1",2021-09-22,14.76375009375,"Ambient"
"A1",2021-09-23,17.0079166770833,"Ambient"
"A1",2021-09-24,16.7925000763889,"Ambient"
"A1",2021-09-25,17.0301042847222,"Ambient"
"A1",2021-09-26,16.7918749826389,"Ambient"
"A1",2021-09-27,16.6267361076389,"Ambient"
"A1",2021-09-28,16.7860416041667,"Ambient"
"A1",2021-09-29,16.9398958090278,"Ambient"
"A1",2021-09-30,16.9027430277778,"Ambient"
"A1",2021-10-01,15.8314930590278,"Ambient"
"A1",2021-10-02,16.4288541770833,"Ambient"
"A1",2021-10-03,16.5649653263889,"Ambient"
"A1",2021-10-04,14.9332639027778,"Ambient"
"A1",2021-10-05,13.8171527777778,"Ambient"
"A1",2021-10-06,14.4315277743056,"Ambient"
"A1",2021-10-07,14.8083333125,"Ambient"
"A1",2021-10-08,14.0389236111111,"Ambient"
"A1",2021-10-09,15.1016665729167,"Ambient"
"A1",2021-10-10,16.0249305798611,"Ambient"
"A1",2021-10-11,15.3279861458333,"Ambient"
"A1",2021-10-12,13.4415972222222,"Ambient"
"A1",2021-10-13,12.728125,"Ambient"
"A1",2021-10-14,11.9680555555556,"Ambient"
"A1",2021-10-15,11.8404861111111,"Ambient"
"A1",2021-10-16,13.38125,"Ambient"
"A1",2021-10-17,12.7514930555556,"Ambient"
"A1",2021-10-18,13.0061805555556,"Ambient"
"A1",2021-10-19,13.979375,"Ambient"
"A1",2021-10-20,15.14531246875,"Ambient"
"A1",2021-10-21,15.5639930659722,"Ambient"
"A1",2021-10-22,13.9947916666667,"Ambient"
"A1",2021-10-23,13.6578125,"Ambient"
"A1",2021-10-24,11.5973263888889,"Ambient"
"A1",2021-10-25,10.5963194444444,"Ambient"
"A1",2021-10-26,11.2113194444444,"Ambient"
"A1",2021-10-27,11.3979513888889,"Ambient"
"A1",2021-10-28,11.1395833333333,"Ambient"
"A1",2021-10-29,11.0992708333333,"Ambient"
"A1",2021-10-30,12.2870833333333,"Ambient"
"A1",2021-10-31,13.7782,"Ambient"
"A1",2021-11-01,13.4161805555556,"Ambient"
"A1",2021-11-02,11.5697569444444,"Ambient"
"A1",2021-11-03,10.8952430555556,"Ambient"
"A1",2021-11-04,8.84204861111111,"Ambient"
"A1",2021-11-05,7.77322916666667,"Ambient"
"A1",2021-11-06,6.22388888888889,"Ambient"
"A1",2021-11-07,5.67121527777778,"Ambient"
"A1",2021-11-08,7.87923611111111,"Ambient"
"A1",2021-11-09,8.18173611111111,"Ambient"
"A1",2021-11-10,6.38,"Ambient"
"A1",2021-11-11,7.0921875,"Ambient"
"A1",2021-11-12,7.97069444444444,"Ambient"
"A1",2021-11-13,9.25739583333333,"Ambient"
"A1",2021-11-14,9.43631944444444,"Ambient"
"A1",2021-11-15,8.27350694444444,"Ambient"
"A1",2021-11-16,7.7953125,"Ambient"
"A1",2021-11-17,7.20486111111111,"Ambient"
"A1",2021-11-18,6.81822916666667,"Ambient"
"A1",2021-11-19,6.29881944444444,"Ambient"
"A1",2021-11-20,5.92899305555556,"Ambient"
"A1",2021-11-21,6.61041666666667,"Ambient"
"A1",2021-11-22,7.50364583333333,"Ambient"
"A1",2021-11-23,6.85277777777778,"Ambient"
"A1",2021-11-24,6.52836805555556,"Ambient"
"A1",2021-11-25,6.81447916666667,"Ambient"
"A1",2021-11-26,6.63309027777778,"Ambient"
"A1",2021-11-27,5.22475694444444,"Ambient"
"A1",2021-11-28,3.93302083333333,"Ambient"
"A1",2021-11-29,2.98645833333333,"Ambient"
"A1",2021-11-30,3.25378472222222,"Ambient"
"A1",2021-12-01,3.61881944444444,"Ambient"
"A1",2021-12-02,4.38864583333333,"Ambient"
"A1",2021-12-03,3.97506944444444,"Ambient"
"A1",2021-12-04,4.70913194444444,"Ambient"
"A1",2021-12-05,4.57034722222222,"Ambient"
"A1",2021-12-13,5.70837078651685,"Ambient"
"A1",2021-12-14,5.26278481012658,"Ambient"
"A1",2021-12-21,5.54018691588785,"Ambient"
"A1",2021-12-22,5.84802083333333,"Ambient"
"A1",2021-12-23,6.42496527777778,"Ambient"
"A1",2021-12-24,7.14975694444444,"Ambient"
"A1",2021-12-25,7.73350694444444,"Ambient"
"A1",2021-12-26,7.38979166666667,"Ambient"
"A1",2021-12-27,7.94184027777778,"Ambient"
"A1",2021-12-28,8.70451388888889,"Ambient"
"A1",2021-12-29,10.3612847222222,"Ambient"
"A1",2021-12-30,11.0486111111111,"Ambient"
"A1",2021-12-31,9.72625,"Ambient"
"A1",2022-01-01,9.17177083333333,"Ambient"
"A1",2022-01-02,8.83260416666667,"Ambient"
"A1",2022-01-03,8.57350694444444,"Ambient"
"A1",2022-01-04,8.49138888888889,"Ambient"
"A1",2022-01-05,7.6928125,"Ambient"
"A1",2022-01-06,5.19871527777778,"Ambient"
"A1",2022-01-07,3.15413194444444,"Ambient"
"A1",2022-01-08,3.85472222222222,"Ambient"
"A1",2022-01-09,5.43423611111111,"Ambient"
"A1",2022-01-18,3.50505952380952,"Ambient"
"A1",2022-01-19,3.33243055555556,"Ambient"
"A1",2022-01-20,3.96611111111111,"Ambient"
"A1",2022-01-21,3.91600694444444,"Ambient"
"A1",2022-01-22,3.13017361111111,"Ambient"
"A1",2022-01-23,3.14524305555556,"Ambient"
"A1",2022-01-24,3.65284722222222,"Ambient"
"A1",2022-01-25,4.06784722222222,"Ambient"
"A1",2022-01-26,4.38635416666667,"Ambient"
"A1",2022-01-27,4.41493055555556,"Ambient"
"A1",2022-01-28,3.94753472222222,"Ambient"
"A1",2022-01-29,3.77913194444444,"Ambient"
