"Ref","ID_photo","Reader","Round","PopInd","Pop","TempExp","TempExpNum","Tpop","Predpop","Survival","Naivety","Remarks","Length","EvolHistory"
"T10_B5_Az15_D5","IMG_4747",727,3,"B5_Az15","B5","T10",10,"Warm","Pred","Yes","Naive","None",0.143,"Pred_Warm"
"T10_B6_Az19_A5","IMG_4675",715,3,"B6_Az19","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T10_B6_Az13_B2","IMG_4772",727,3,"B6_Az13","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.14,"Pred_Ambiant"
"T10_B6_Az20_B4","IMG_4751",727,3,"B6_Az20","B6","T10",10,"Ambiant","Pred","Yes","Naive","None",0.142,"Pred_Ambiant"
"T10_B7_Az6_A2","IMG_4702",715,3,"B7_Az6","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.153,"Pred_Warm"
"T10_B7_Az7_D1","IMG_4787",727,3,"B7_Az7","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.141,"Pred_Warm"
"T10_B7_Az20_A6","IMG_4725",727,3,"B7_Az20","B7","T10",10,"Warm","Pred","Yes","Naive","None",0.12,"Pred_Warm"
"T10_B9_Az19_D5","IMG_4681",715,3,"B9_Az19","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.132,"Pred_Warm"
"T10_B9_Az8_C3","IMG_4762",727,3,"B9_Az8","B9","T10",10,"Warm","Pred","Yes","Naive","None",0.112,"Pred_Warm"
"T10_C1_Az20_B6","IMG_4669",715,3,"C1_Az20","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.155,"Pred_Ambiant"
"T10_C1_Az5_D3","IMG_4766",727,3,"C1_Az5","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.139,"Pred_Ambiant"
"T10_C1_Az3_B6","IMG_4727",727,3,"C1_Az3","C1","T10",10,"Ambiant","Pred","Yes","Naive","None",0.143,"Pred_Ambiant"
"T10_C3_Az13_C2","IMG_4705",715,3,"C3_Az13","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.176,"Pred_Ambiant"
"T10_C3_Az3_D2","IMG_4779",727,3,"C3_Az3","C3","T10",10,"Ambiant","Pred","Yes","Naive","None",0.135,"Pred_Ambiant"
"T10_C5_Az20_D1","IMG_4720",715,3,"C5_Az20","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.141,"Ctrl_Ambiant"
"T10_C5_Az19_C3","IMG_4698",715,3,"C5_Az19","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.136,"Ctrl_Ambiant"
"T10_C5_Az11_A5","IMG_4738",727,3,"C5_Az11","C5","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.14,"Ctrl_Ambiant"
"T10_C8_Az8_B1","IMG_4715",715,3,"C8_Az8","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.109,"Pred_Warm"
"T10_C8_Az12_A4","IMG_4683",715,3,"C8_Az12","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.136,"Pred_Warm"
"T10_C8_Az4_A2","IMG_4768",727,3,"C8_Az4","C8","T10",10,"Warm","Pred","Yes","Naive","None",0.142,"Pred_Warm"
"T10_C9_Az17_C4","IMG_4689",715,3,"C9_Az17","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T10_C9_Az16_D6","IMG_4736",727,3,"C9_Az16","C9","T10",10,"Ambiant","Pred","Yes","Naive","None",0.121,"Pred_Ambiant"
"T10_D6_Az9_B4","IMG_4687",715,3,"D6_Az9","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.118,"Ctrl_Ambiant"
"T10_D6_Az5_C2","IMG_4774",727,3,"D6_Az5","D6","T10",10,"Ambiant","Ctrl","Yes","Naive","None",0.143,"Ctrl_Ambiant"
"T10_D7_Az2_D4","IMG_4692",715,3,"D7_Az2","D7","T10",10,"Warm","Ctrl","Yes","Naive","None",0.118,"Ctrl_Warm"
"T15_A1_Az7_A6","IMG_4793",715,3,"A1_Az7","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.117,"Ctrl_Ambiant"
"T15_A1_Az15_D4","IMG_4878",727,3,"A1_Az15","A1","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.122,"Ctrl_Ambiant"
"T15_B1_Az8_B3","IMG_4824",715,3,"B1_Az8","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.114,"Ctrl_Warm"
"T15_B1_Az1_C6","IMG_4800",715,3,"B1_Az1","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.112,"Ctrl_Warm"
"T15_B1_Az19_C4","IMG_4877",727,3,"B1_Az19","B1","T15",15,"Warm","Ctrl","Yes","Naive","None",0.133,"Ctrl_Warm"
"T15_B2_Az16_A1","IMG_4839",715,3,"B2_Az16","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.172,"Ctrl_Ambiant"
"T15_B2_Az15_C1","IMG_4903",727,3,"B2_Az15","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.116,"Ctrl_Ambiant"
"T15_B2_Az3_C6","IMG_4859",727,3,"B2_Az3","B2","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.129,"Ctrl_Ambiant"
"T15_B4_Az15_C1","IMG_4846",715,3,"B4_Az15","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.153,"Pred_Ambiant"
"T15_B4_Az10_D2","IMG_4837",715,3,"B4_Az10","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.141,"Pred_Ambiant"
"T15_B4_Az8_B5","IMG_4867",727,3,"B4_Az8","B4","T15",15,"Ambiant","Pred","Yes","Naive","None",0.116,"Pred_Ambiant"
"T15_B5_Az16_B5","IMG_4806",715,3,"B5_Az16","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.135,"Pred_Warm"
"T15_B5_Az4_A3","IMG_4883",727,3,"B5_Az4","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.161,"Pred_Warm"
"T15_B5_Az15_D5","IMG_4871",727,3,"B5_Az15","B5","T15",15,"Warm","Pred","Yes","Naive","None",0.159,"Pred_Warm"
"T15_B6_Az19_A5","IMG_4804",715,3,"B6_Az19","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.145,"Pred_Ambiant"
"T15_B6_Az13_B2","IMG_4893",727,3,"B6_Az13","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T15_B6_Az20_B4","IMG_4873",727,3,"B6_Az20","B6","T15",15,"Ambiant","Pred","Yes","Naive","None",0.147,"Pred_Ambiant"
"T15_B7_Az6_A2","IMG_4831",715,3,"B7_Az6","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.138,"Pred_Warm"
"T15_B7_Az7_D1",NA,727,3,"B7_Az7","B7","T15",15,"Warm","Pred","Yes","Naive","None",NA,"Pred_Warm"
"T15_B7_Az20_A6","IMG_4853",727,3,"B7_Az20","B7","T15",15,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T15_B9_Az19_D5","IMG_4810",715,3,"B9_Az19","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.121,"Pred_Warm"
"T15_B9_Az8_C3","IMG_4886",727,3,"B9_Az8","B9","T15",15,"Warm","Pred","Yes","Naive","None",0.14,"Pred_Warm"
"T15_C1_Az20_B6","IMG_4797",715,3,"C1_Az20","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.146,"Pred_Ambiant"
"T15_C1_Az5_D3","IMG_4889",727,3,"C1_Az5","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.15,"Pred_Ambiant"
"T15_C1_Az3_B6","IMG_4855",727,3,"C1_Az3","C1","T15",15,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T15_C3_Az13_C2","IMG_4833",715,3,"C3_Az13","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.16,"Pred_Ambiant"
"T15_C3_Az3_D2","IMG_4900",727,3,"C3_Az3","C3","T15",15,"Ambiant","Pred","Yes","Naive","None",0.165,"Pred_Ambiant"
"T15_C5_Az20_D1","IMG_4850",715,3,"C5_Az20","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.114,"Ctrl_Ambiant"
"T15_C5_Az19_C3","IMG_4828",715,3,"C5_Az19","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.141,"Ctrl_Ambiant"
"T15_C5_Az11_A5","IMG_4865",727,3,"C5_Az11","C5","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.107,"Ctrl_Ambiant"
"T15_C8_Az8_B1","IMG_4842",715,3,"C8_Az8","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.103,"Pred_Warm"
"T15_C8_Az12_A4","IMG_4812",715,3,"C8_Az12","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.134,"Pred_Warm"
"T15_C8_Az4_A2","IMG_4891",727,3,"C8_Az4","C8","T15",15,"Warm","Pred","Yes","Naive","None",0.15,"Pred_Warm"
"T15_C9_Az17_C4","IMG_4818",715,3,"C9_Az17","C9","T15",15,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T15_C9_Az16_D6","IMG_4861",727,3,"C9_Az16","C9","T15",15,"Ambiant","Pred","Yes","Naive","None",0.129,"Pred_Ambiant"
"T15_D6_Az9_B4","IMG_4816",715,3,"D6_Az9","D6","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T15_D6_Az5_C2","IMG_4896",727,3,"D6_Az5","D6","T15",15,"Ambiant","Ctrl","Yes","Naive","None",0.143,"Ctrl_Ambiant"
"T15_D7_Az2_D4","IMG_4820",715,3,"D7_Az2","D7","T15",15,"Warm","Ctrl","Yes","Naive","None",0.104,"Ctrl_Warm"
"T20_A1_Az7_A6","IMG_4912",715,3,"A1_Az7","A1","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.13,"Ctrl_Ambiant"
"T20_A1_Az15_D4","IMG_4999",727,3,"A1_Az15","A1","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.106,"Ctrl_Ambiant"
"T20_B1_Az1_C6","IMG_4917",715,3,"B1_Az1","B1","T20",20,"Warm","Ctrl","Yes","Naive","None",0.119,"Ctrl_Warm"
"T20_B1_Az8_B3","IMG_4943",715,3,"B1_Az8","B1","T20",20,"Warm","Ctrl","Yes","Naive","None",0.137,"Ctrl_Warm"
"T20_B1_Az19_C4","IMG_4996",727,3,"B1_Az19","B1","T20",20,"Warm","Ctrl","Yes","Naive","None",0.144,"Ctrl_Warm"
"T20_B2_Az16_A1","IMG_4957",715,3,"B2_Az16","B2","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T20_B2_Az15_C1","IMG_5025",727,3,"B2_Az15","B2","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.142,"Ctrl_Ambiant"
"T20_B2_Az3_C6","IMG_4976",727,3,"B2_Az3","B2","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.129,"Ctrl_Ambiant"
"T20_B4_Az10_D2","IMG_4955",715,3,"B4_Az10","B4","T20",20,"Ambiant","Pred","Yes","Naive","None",0.127,"Pred_Ambiant"
"T20_B4_Az15_C1","IMG_4963",715,3,"B4_Az15","B4","T20",20,"Ambiant","Pred","Yes","Naive","None",0.154,"Pred_Ambiant"
"T20_B4_Az8_B5","IMG_4984",727,3,"B4_Az8","B4","T20",20,"Ambiant","Pred","Yes","Naive","None",0.136,"Pred_Ambiant"
"T20_B5_Az16_B5","IMG_4925",715,3,"B5_Az16","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.134,"Pred_Warm"
"T20_B5_Az15_D5","IMG_4988",727,3,"B5_Az15","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.149,"Pred_Warm"
"T20_B5_Az4_A3","IMG_5003",727,3,"B5_Az4","B5","T20",20,"Warm","Pred","Yes","Naive","None",0.107,"Pred_Warm"
"T20_B6_Az19_A5","IMG_4921",715,3,"B6_Az19","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.126,"Pred_Ambiant"
"T20_B6_Az13_B2","IMG_5018",727,3,"B6_Az13","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.133,"Pred_Ambiant"
"T20_B6_Az20_B4","IMG_4990",727,3,"B6_Az20","B6","T20",20,"Ambiant","Pred","Yes","Naive","None",0.152,"Pred_Ambiant"
"T20_B7_Az6_A2","IMG_4947",715,3,"B7_Az6","B7","T20",20,"Warm","Pred","Yes","Naive","None",0.133,"Pred_Warm"
"T20_B7_Az20_A6","IMG_4970",727,3,"B7_Az20","B7","T20",20,"Warm","Pred","Yes","Naive","None",0.12,"Pred_Warm"
"T20_B7_Az7_D1","IMG_5032",727,3,"B7_Az7","B7","T20",20,"Warm","Pred","Yes","Naive","None",0.127,"Pred_Warm"
"T20_B9_Az19_D5","IMG_4927",715,3,"B9_Az19","B9","T20",20,"Warm","Pred","Yes","Naive","None",0.128,"Pred_Warm"
"T20_B9_Az8_C3","IMG_5007",727,3,"B9_Az8","B9","T20",20,"Warm","Pred","Yes","Naive","None",0.15,"Pred_Warm"
"T20_C1_Az20_B6","IMG_4914",715,3,"C1_Az20","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.145,"Pred_Ambiant"
"T20_C1_Az3_B6","IMG_4972",727,3,"C1_Az3","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.141,"Pred_Ambiant"
"T20_C1_Az5_D3","IMG_5011",727,3,"C1_Az5","C1","T20",20,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T20_C3_Az13_C2","IMG_4951",715,3,"C3_Az13","C3","T20",20,"Ambiant","Pred","Yes","Naive","None",0.132,"Pred_Ambiant"
"T20_C3_Az3_D2","IMG_5023",727,3,"C3_Az3","C3","T20",20,"Ambiant","Pred","Yes","Naive","None",0.183,"Pred_Ambiant"
"T20_C5_Az19_C3","IMG_4945",715,3,"C5_Az19","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T20_C5_Az20_D1","IMG_4965",715,3,"C5_Az20","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.118,"Ctrl_Ambiant"
"T20_C5_Az11_A5","IMG_4982",727,3,"C5_Az11","C5","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.128,"Ctrl_Ambiant"
"T20_C8_Az12_A4","IMG_4930",715,3,"C8_Az12","C8","T20",20,"Warm","Pred","Yes","Naive","None",0.13,"Pred_Warm"
"T20_C8_Az8_B1","IMG_4961",715,3,"C8_Az8","C8","T20",20,"Warm","Pred","Yes","Naive","None",NA,"Pred_Warm"
"T20_C8_Az4_A2","IMG_5014",727,3,"C8_Az4","C8","T20",20,"Warm","Pred","Yes","Naive","None",0.125,"Pred_Warm"
"T20_C9_Az17_C4","IMG_4936",715,3,"C9_Az17","C9","T20",20,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T20_C9_Az16_D6","IMG_4978",727,3,"C9_Az16","C9","T20",20,"Ambiant","Pred","Yes","Naive","None",0.131,"Pred_Ambiant"
"T20_D6_Az9_B4","IMG_4934",715,3,"D6_Az9","D6","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.13,"Ctrl_Ambiant"
"T20_D6_Az5_C2","IMG_5021",727,3,"D6_Az5","D6","T20",20,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T20_D7_Az2_D4","IMG_4939",715,3,"D7_Az2","D7","T20",20,"Warm","Ctrl","Yes","Naive","None",0.13,"Ctrl_Warm"
"T23_A1_Az7_A6","IMG_5036",715,3,"A1_Az7","A1","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.154,"Ctrl_Ambiant"
"T23_A1_Az15_D4","IMG_5143",727,3,"A1_Az15","A1","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.129,"Ctrl_Ambiant"
"T23_B1_Az8_B3","IMG_5075",715,3,"B1_Az8","B1","T23",23,"Warm","Ctrl","Yes","Naive","None",0.129,"Ctrl_Warm"
"T23_B1_Az1_C6","IMG_5042",715,3,"B1_Az1","B1","T23",23,"Warm","Ctrl","Yes","Naive","None",0.162,"Ctrl_Warm"
"T23_B1_Az19_C4","IMG_5136",727,3,"B1_Az19","B1","T23",23,"Warm","Ctrl","Yes","Naive","None",0.165,"Ctrl_Warm"
"T23_B2_Az16_A1","IMG_5091",715,3,"B2_Az16","B2","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.14,"Ctrl_Ambiant"
"T23_B2_Az15_C1","IMG_5175",727,3,"B2_Az15","B2","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.123,"Ctrl_Ambiant"
"T23_B2_Az3_C6","IMG_5112",727,3,"B2_Az3","B2","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T23_B4_Az15_C1","IMG_5098",715,3,"B4_Az15","B4","T23",23,"Ambiant","Pred","Yes","Naive","None",0.123,"Pred_Ambiant"
"T23_B4_Az10_D2","IMG_5088",715,3,"B4_Az10","B4","T23",23,"Ambiant","Pred","Yes","Naive","None",0.162,"Pred_Ambiant"
"T23_B4_Az8_B5","IMG_5123",727,3,"B4_Az8","B4","T23",23,"Ambiant","Pred","Yes","Naive","None",0.135,"Pred_Ambiant"
"T23_B5_Az16_B5","IMG_5050",715,3,"B5_Az16","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.133,"Pred_Warm"
"T23_B5_Az4_A3","IMG_5145",727,3,"B5_Az4","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.143,"Pred_Warm"
"T23_B5_Az15_D5","IMG_5128",727,3,"B5_Az15","B5","T23",23,"Warm","Pred","Yes","Naive","None",0.142,"Pred_Warm"
"T23_B6_Az19_A5","IMG_5048",715,3,"B6_Az19","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.126,"Pred_Ambiant"
"T23_B6_Az13_B2","IMG_5162",727,3,"B6_Az13","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.146,"Pred_Ambiant"
"T23_B6_Az20_B4","IMG_5132",727,3,"B6_Az20","B6","T23",23,"Ambiant","Pred","Yes","Naive","None",0.142,"Pred_Ambiant"
"T23_B7_Az6_A2","IMG_5080",715,3,"B7_Az6","B7","T23",23,"Warm","Pred","Yes","Naive","None",0.141,"Pred_Warm"
"T23_B7_Az7_D1","IMG_5179",727,3,"B7_Az7","B7","T23",23,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T23_B7_Az20_A6","IMG_5105",727,3,"B7_Az20","B7","T23",23,"Warm","Pred","Yes","Naive","None",0.143,"Pred_Warm"
"T23_B9_Az19_D5","IMG_5055",715,3,"B9_Az19","B9","T23",23,"Warm","Pred","Yes","Naive","None",0.143,"Pred_Warm"
"T23_B9_Az8_C3","IMG_5151",727,3,"B9_Az8","B9","T23",23,"Warm","Pred","Yes","Naive","None",0.132,"Pred_Warm"
"T23_C1_Az20_B6","IMG_5039",715,3,"C1_Az20","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.151,"Pred_Ambiant"
"T23_C1_Az5_D3","IMG_5157",727,3,"C1_Az5","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.165,"Pred_Ambiant"
"T23_C1_Az3_B6","IMG_5108",727,3,"C1_Az3","C1","T23",23,"Ambiant","Pred","Yes","Naive","None",0.156,"Pred_Ambiant"
"T23_C3_Az13_C2","IMG_5084",715,3,"C3_Az13","C3","T23",23,"Ambiant","Pred","Yes","Naive","None",0.129,"Pred_Ambiant"
"T23_C3_Az3_D2","IMG_5171",727,3,"C3_Az3","C3","T23",23,"Ambiant","Pred","Yes","Naive","None",0.161,"Pred_Ambiant"
"T23_C5_Az20_D1","IMG_5102",715,3,"C5_Az20","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.133,"Ctrl_Ambiant"
"T23_C5_Az19_C3","IMG_5077",715,3,"C5_Az19","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.133,"Ctrl_Ambiant"
"T23_C5_Az11_A5","IMG_5120",727,3,"C5_Az11","C5","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T23_C8_Az8_B1","IMG_5094",715,3,"C8_Az8","C8","T23",23,"Warm","Pred","Yes","Naive","None",0.132,"Pred_Warm"
"T23_C8_Az12_A4","IMG_5057",715,3,"C8_Az12","C8","T23",23,"Warm","Pred","Yes","Naive","None",0.131,"Pred_Warm"
"T23_C8_Az4_A2","IMG_5159",727,3,"C8_Az4","C8","T23",23,"Warm","Pred","Yes","Naive","None",0.139,"Pred_Warm"
"T23_C9_Az17_C4","IMG_5066",715,3,"C9_Az17","C9","T23",23,"Ambiant","Pred","Yes","Naive","None",0.127,"Pred_Ambiant"
"T23_C9_Az16_D6","IMG_5116",727,3,"C9_Az16","C9","T23",23,"Ambiant","Pred","Yes","Naive","None",0.112,"Pred_Ambiant"
"T23_D6_Az9_B4","IMG_5062",715,3,"D6_Az9","D6","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.13,"Ctrl_Ambiant"
"T23_D6_Az5_C2","IMG_5168",727,3,"D6_Az5","D6","T23",23,"Ambiant","Ctrl","Yes","Naive","None",0.152,"Ctrl_Ambiant"
"T23_D7_Az2_D4","IMG_5071",715,3,"D7_Az2","D7","T23",23,"Warm","Ctrl","Yes","Naive","None",0.144,"Ctrl_Warm"
"T25_A1_Az15_D4","IMG_5273",727,3,"A1_Az15","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.12,"Ctrl_Ambiant"
"T25_A1_Az7_A6","IMG_5185",715,3,"A1_Az7","A1","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.111,"Ctrl_Ambiant"
"T25_B1_Az1_C6","IMG_5189",715,3,"B1_Az1","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.143,"Ctrl_Warm"
"T25_B1_Az19_C4","IMG_5270",727,3,"B1_Az19","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.124,"Ctrl_Warm"
"T25_B1_Az8_B3","IMG_5221",715,3,"B1_Az8","B1","T25",25,"Warm","Ctrl","Yes","Naive","None",0.129,"Ctrl_Warm"
"T25_B2_Az15_C1","IMG_5298",727,3,"B2_Az15","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T25_B2_Az16_A1","IMG_5236",715,3,"B2_Az16","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.121,"Ctrl_Ambiant"
"T25_B2_Az3_C6","IMG_5253",727,3,"B2_Az3","B2","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.149,"Ctrl_Ambiant"
"T25_B4_Az10_D2","IMG_5233",715,3,"B4_Az10","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T25_B4_Az15_C1","IMG_5242",715,3,"B4_Az15","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.128,"Pred_Ambiant"
"T25_B4_Az8_B5","IMG_5262",727,3,"B4_Az8","B4","T25",25,"Ambiant","Pred","Yes","Naive","None",0.147,"Pred_Ambiant"
"T25_B5_Az16_B5","IMG_5195",715,3,"B5_Az16","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.147,"Pred_Warm"
"T25_B5_Az4_A3","IMG_5278",727,3,"B5_Az4","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.098,"Pred_Warm"
"T25_B5_Az15_D5","IMG_5264",727,3,"B5_Az15","B5","T25",25,"Warm","Pred","Yes","Naive","None",0.137,"Pred_Warm"
"T25_B6_Az13_B2","IMG_5290",727,3,"B6_Az13","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.106,"Pred_Ambiant"
"T25_B6_Az19_A5","IMG_5193",715,3,"B6_Az19","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.13,"Pred_Ambiant"
"T25_B6_Az20_B4","IMG_5268",727,3,"B6_Az20","B6","T25",25,"Ambiant","Pred","Yes","Naive","None",0.136,"Pred_Ambiant"
"T25_B7_Az20_A6","IMG_5246",727,3,"B7_Az20","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.127,"Pred_Warm"
"T25_B7_Az6_A2","IMG_5227",715,3,"B7_Az6","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.123,"Pred_Warm"
"T25_B7_Az7_D1","IMG_5302",727,3,"B7_Az7","B7","T25",25,"Warm","Pred","Yes","Naive","None",0.146,"Pred_Warm"
"T25_B9_Az19_D5","IMG_5200",715,3,"B9_Az19","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.13,"Pred_Warm"
"T25_B9_Az8_C3","IMG_5280",727,3,"B9_Az8","B9","T25",25,"Warm","Pred","Yes","Naive","None",0.128,"Pred_Warm"
"T25_C1_Az20_B6","IMG_5187",715,3,"C1_Az20","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.162,"Pred_Ambiant"
"T25_C1_Az3_B6","IMG_5249",727,3,"C1_Az3","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.134,"Pred_Ambiant"
"T25_C1_Az5_D3","IMG_5283",727,3,"C1_Az5","C1","T25",25,"Ambiant","Pred","Yes","Naive","None",0.137,"Pred_Ambiant"
"T25_C3_Az13_C2","IMG_5230",715,3,"C3_Az13","C3","T25",25,"Ambiant","Pred","Yes","Naive","None",0.138,"Pred_Ambiant"
"T25_C3_Az3_D2","IMG_5296",727,3,"C3_Az3","C3","T25",25,"Ambiant","Pred","Yes","Naive","None",0.148,"Pred_Ambiant"
"T25_C5_Az11_A5","IMG_5260",727,3,"C5_Az11","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.132,"Ctrl_Ambiant"
"T25_C5_Az19_C3","IMG_5224",715,3,"C5_Az19","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.139,"Ctrl_Ambiant"
"T25_C5_Az20_D1","IMG_5244",715,3,"C5_Az20","C5","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.137,"Ctrl_Ambiant"
"T25_C8_Az12_A4","IMG_5208",715,3,"C8_Az12","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.148,"Pred_Warm"
"T25_C8_Az4_A2","IMG_5285",727,3,"C8_Az4","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.135,"Pred_Warm"
"T25_C8_Az8_B1","IMG_5238",715,3,"C8_Az8","C8","T25",25,"Warm","Pred","Yes","Naive","None",0.098,"Pred_Warm"
"T25_C9_Az16_D6","IMG_5255",727,3,"C9_Az16","C9","T25",25,"Ambiant","Pred","Yes","Naive","None",0.14,"Pred_Ambiant"
"T25_C9_Az17_C4","IMG_5213",715,3,"C9_Az17","C9","T25",25,"Ambiant","Pred","Yes","Naive","None",0.132,"Pred_Ambiant"
"T25_D6_Az5_C2","IMG_5293",727,3,"D6_Az5","D6","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.131,"Ctrl_Ambiant"
"T25_D6_Az9_B4","IMG_5210",715,3,"D6_Az9","D6","T25",25,"Ambiant","Ctrl","Yes","Naive","None",0.122,"Ctrl_Ambiant"
"T25_D7_Az2_D4","IMG_5218",715,3,"D7_Az2","D7","T25",25,"Warm","Ctrl","Yes","Naive","None",0.137,"Ctrl_Warm"
"T27_A1_Az7_A6","IMG_5307",715,3,"A1_Az7","A1","T27",27,"Ambiant","Ctrl","Yes","Naive","None",0.103,"Ctrl_Ambiant"
